id,true,pred,conf,lime_score,lime_runtime_sec,faithfulness,sufficiency,comprehensiveness
254,entailment,entailment,0.98779296875,0.704885750221243,60.710385799990036,0.03369140625,0.115234375,0.03369140625
255,contradiction,contradiction,0.99609375,0.5759380249054584,24.667344299989054,0.98193359375,0.96923828125,0.98193359375
256,entailment,contradiction,0.99951171875,0.8401677313940412,31.067202000005636,0.00048828125,0.004878997802734375,0.00048828125
257,neutral,neutral,0.9970703125,0.7895191663925689,36.273828500008676,0.578125,0.8603515625,0.578125
258,neutral,contradiction,0.8193359375,0.42137635428724185,20.944238899974152,0.65185546875,0.78515625,0.65185546875
259,entailment,entailment,0.9755859375,0.8800037264397584,31.14479210000718,0.03125,0.8662109375,0.03125
260,neutral,neutral,0.99755859375,0.7312379041830028,41.00544290000107,0.08349609375,0.46142578125,0.08349609375
261,entailment,entailment,0.9794921875,0.7557405608355687,26.09500889998162,0.109375,0.92138671875,0.109375
262,contradiction,contradiction,0.98681640625,0.7511525188685562,39.90084550000029,-0.00634765625,0.046783447265625,-0.00634765625
263,neutral,neutral,0.93408203125,0.8376012990233213,39.93136170000071,-0.06298828125,0.458984375,-0.06298828125
264,neutral,neutral,0.95751953125,0.98998403136814,18.24040090001654,0.34130859375,0.806640625,0.34130859375
265,neutral,neutral,0.98046875,0.9296490017192847,58.035482700011926,0.4462890625,0.521484375,0.4462890625
266,contradiction,contradiction,0.80712890625,0.8396134887306927,31.112246700009564,0.478271484375,0.74658203125,0.478271484375
267,entailment,entailment,0.9853515625,0.7957536269105883,47.52908020000905,0.6201171875,0.96484375,0.6201171875
268,entailment,neutral,0.6337890625,0.7864487827762578,29.609267299994826,0.376953125,0.51708984375,0.376953125
269,neutral,neutral,0.99755859375,0.6132412464002526,24.609306400001515,0.2021484375,0.99169921875,0.2021484375
270,neutral,neutral,0.95947265625,0.8070411304067263,36.19853229998262,0.904296875,0.9638671875,0.904296875
271,entailment,entailment,0.98583984375,0.8221039162165268,29.71554959999048,0.06787109375,0.9814453125,0.06787109375
272,neutral,neutral,0.99755859375,0.8632454206882341,46.22753129998455,0.98486328125,0.92236328125,0.98486328125
273,contradiction,contradiction,0.98876953125,0.736431143221668,32.333390399988275,0.05810546875,0.90380859375,0.05810546875
274,contradiction,neutral,0.677734375,0.9088546066308858,39.911876900005154,-0.31982421875,0.04632568359375,-0.31982421875
275,entailment,entailment,0.9931640625,0.6523975010240337,29.640190299978713,0.01318359375,0.9814453125,0.01318359375
276,contradiction,contradiction,0.91796875,0.4140318412155265,38.723251000017626,0.85595703125,0.833984375,0.85595703125
277,entailment,entailment,0.99169921875,0.9740767986869968,31.144906400004402,0.03857421875,0.92529296875,0.03857421875
278,contradiction,contradiction,0.71875,0.654329836451353,31.065101599990157,0.1142578125,0.99169921875,0.1142578125
279,entailment,entailment,0.9765625,0.5893724226076373,38.7831937999872,0.08935546875,0.939453125,0.08935546875
280,contradiction,contradiction,0.9990234375,0.44895470101429014,43.877760799980024,0.8671875,0.9970703125,0.8671875
281,contradiction,contradiction,0.90771484375,0.3896871864487621,36.20467109998572,0.85107421875,0.853515625,0.85107421875
282,contradiction,contradiction,0.99951171875,0.8144006819883809,20.97902769999928,0.00048828125,0.0272216796875,0.00048828125
283,neutral,neutral,0.99560546875,0.76042116015478,47.56717300001765,0.044921875,0.58251953125,0.044921875
284,entailment,entailment,0.9892578125,0.7248002099784427,48.74524879999808,0.0087890625,0.9267578125,0.0087890625
285,neutral,neutral,0.99755859375,0.8064367720586254,28.63197390001733,0.07470703125,0.273681640625,0.07470703125
286,neutral,neutral,0.9228515625,0.7750846764323347,32.33224419999169,0.65625,0.2298583984375,0.65625
287,entailment,neutral,0.54638671875,0.5366626000517558,29.594320900010644,0.00927734375,0.075927734375,0.00927734375
288,contradiction,contradiction,0.9921875,0.4847116786577722,38.78025969999726,0.67919921875,0.98828125,0.67919921875
289,entailment,entailment,0.970703125,0.6791508264718606,24.633513400010997,0.015625,0.974609375,0.015625
290,contradiction,contradiction,0.99951171875,0.3480735934696526,32.41463359998306,0.00048828125,0.99365234375,0.00048828125
291,neutral,neutral,0.59326171875,0.5911779339343173,51.58261900002253,0.12890625,0.625,0.12890625
292,contradiction,neutral,0.99658203125,0.9152701264132406,39.83673470001668,0.44921875,0.7333984375,0.44921875
293,contradiction,contradiction,0.99951171875,0.6163404325145632,25.884708199999295,0.00048828125,0.01776123046875,0.00048828125
294,entailment,entailment,0.9921875,0.6803426202566769,32.23210789999575,0.02294921875,0.9765625,0.02294921875
295,neutral,neutral,0.80908203125,0.5603219515896589,25.9047556000005,0.8076171875,0.0247955322265625,0.8076171875
296,neutral,neutral,0.99609375,0.7496202424955587,25.869560599996476,0.01123046875,0.66845703125,0.01123046875
297,contradiction,contradiction,0.91650390625,0.47832091650290187,39.86295469998731,-0.07763671875,0.32421875,-0.07763671875
298,contradiction,contradiction,0.97998046875,0.756669663209411,31.009735600004205,0.97021484375,0.98193359375,0.97021484375
299,entailment,entailment,0.986328125,0.6698676344220055,32.23728389997268,0.01416015625,0.892578125,0.01416015625
300,entailment,entailment,0.99169921875,0.821112863050014,22.245850200008135,0.02001953125,0.912109375,0.02001953125
301,neutral,neutral,0.9951171875,0.8005325742514569,31.203124500025297,0.921875,0.6796875,0.921875
302,contradiction,contradiction,0.99609375,0.46633971622274606,34.698401799978456,0.95263671875,0.86865234375,0.95263671875
303,neutral,neutral,0.9794921875,0.6936738459346459,38.66206329999841,0.00146484375,0.03985595703125,0.00146484375
304,neutral,neutral,0.99462890625,0.7616396291549201,29.524966299999505,0.783203125,0.912109375,0.783203125
305,contradiction,contradiction,0.99365234375,0.5276446622059734,55.55599229998188,0.015625,0.72998046875,0.015625
306,neutral,neutral,0.99755859375,0.7559207565245075,35.96898639999563,0.88525390625,0.72998046875,0.88525390625
307,contradiction,contradiction,0.8857421875,0.6935188348668387,32.25134180000168,-0.1103515625,0.33056640625,-0.1103515625
308,entailment,entailment,0.97265625,0.6412190093749162,24.579258599987952,0.09326171875,0.7451171875,0.09326171875
309,entailment,entailment,0.98828125,0.6954439644501567,29.545331900008023,0.03515625,0.9052734375,0.03515625
310,entailment,entailment,0.97119140625,0.8643965068699786,29.72178399999393,0.40576171875,0.6591796875,0.40576171875
311,contradiction,contradiction,0.99658203125,0.6770751933521311,28.73373670000001,0.9921875,0.99609375,0.9921875
312,neutral,neutral,0.99755859375,0.9077732818053746,42.544391500006896,0.89990234375,0.7998046875,0.89990234375
313,entailment,entailment,0.98974609375,0.8790093780773846,24.582019199995557,0.03466796875,0.9423828125,0.03466796875
314,entailment,entailment,0.984375,0.6020720039058304,33.55629139998928,0.6357421875,0.436767578125,0.6357421875
315,contradiction,contradiction,0.98193359375,0.7852393517066402,42.536402600002475,-0.00244140625,0.1270751953125,-0.00244140625
316,entailment,entailment,0.6591796875,0.5260179280014649,25.8983974000148,0.0,0.0,0.0
317,contradiction,entailment,0.98095703125,0.5791757477311712,46.1689294000098,0.0234375,0.86865234375,0.0234375
318,neutral,neutral,0.99755859375,0.9086254755068905,45.02380960001028,0.98779296875,0.99755859375,0.98779296875
319,entailment,entailment,0.97265625,0.704945009072807,78.1352836000151,0.05517578125,0.7265625,0.05517578125
320,entailment,entailment,0.97509765625,0.6170239689166714,26.053707300015958,0.24853515625,0.908203125,0.24853515625
321,entailment,entailment,0.9794921875,0.8115210945703237,38.859917900001165,0.1396484375,0.9453125,0.1396484375
322,neutral,neutral,0.99755859375,0.5348511658385957,38.79333809998934,0.00048828125,0.191650390625,0.00048828125
323,entailment,entailment,0.9755859375,0.7653487893230227,34.758777100010775,0.18603515625,0.9697265625,0.18603515625
324,contradiction,contradiction,0.99609375,0.5544516067950478,37.27185930000269,-0.00048828125,0.912109375,-0.00048828125
325,entailment,entailment,0.8818359375,0.6144999803107487,57.07657340000151,-0.00341796875,0.7724609375,-0.00341796875
326,contradiction,neutral,0.88330078125,0.863872794326612,38.76030359999277,0.85546875,0.896484375,0.85546875
327,neutral,neutral,0.9921875,0.8303794423587196,31.10873320000246,0.201171875,0.42919921875,0.201171875
328,contradiction,contradiction,0.9990234375,0.7160781650836829,31.104768099990906,0.7314453125,0.99658203125,0.7314453125
329,neutral,neutral,0.99658203125,0.8143940330085192,28.639928699994925,0.0283203125,0.045806884765625,0.0283203125
330,neutral,entailment,0.81591796875,0.690852752012254,26.10438860001159,0.11376953125,0.84912109375,0.11376953125
331,entailment,entailment,0.9560546875,0.7303261232853346,24.74381889999495,0.046875,0.931640625,0.046875
332,entailment,entailment,0.98779296875,0.7993666231851285,33.55887229999644,0.01123046875,0.86083984375,0.01123046875
333,contradiction,contradiction,0.99951171875,0.8047016546184674,32.246369800006505,0.810546875,0.99951171875,0.810546875
334,contradiction,contradiction,0.689453125,0.4344384874891799,33.54887970001437,0.01708984375,0.028900146484375,0.01708984375
335,contradiction,contradiction,0.48974609375,0.3210720683523548,42.520371599996,0.485595703125,0.98193359375,0.485595703125
336,neutral,neutral,0.99755859375,0.8125071446888157,28.585559200000716,0.03466796875,0.18017578125,0.03466796875
337,entailment,neutral,0.75537109375,0.6578468457556625,54.33980870002415,0.4091796875,0.31005859375,0.4091796875
338,contradiction,contradiction,0.99609375,0.45568833009322607,53.10837560001528,0.9931640625,0.830078125,0.9931640625
339,neutral,neutral,0.99755859375,0.6321792354866236,45.02372539998032,0.20458984375,0.98291015625,0.20458984375
340,contradiction,contradiction,0.55322265625,0.27871499711488745,29.67904260000796,0.222412109375,0.9521484375,0.222412109375
341,neutral,entailment,0.638671875,0.8011148048794514,40.038820300018415,-0.03857421875,0.272216796875,-0.03857421875
342,neutral,neutral,0.91357421875,0.6519861911724172,22.173931400000583,0.6875,0.1956787109375,0.6875
343,contradiction,neutral,0.9951171875,0.7860091166489517,25.974305700015975,0.6845703125,0.896484375,0.6845703125
344,entailment,entailment,0.97998046875,0.7175276262604879,28.785169200011296,0.25634765625,0.89599609375,0.25634765625
345,contradiction,contradiction,0.994140625,0.7492633753534816,37.28526560001774,0.927734375,0.9951171875,0.927734375
346,entailment,entailment,0.97509765625,0.7435879482250531,23.445152199972654,0.021484375,0.58984375,0.021484375
347,neutral,neutral,0.99755859375,0.7335819901109057,53.22698400000809,0.96240234375,0.84814453125,0.96240234375
348,neutral,neutral,0.99267578125,0.686080769678955,32.33476120000705,-0.00146484375,0.1395263671875,-0.00146484375
349,contradiction,contradiction,0.923828125,0.576635781206343,25.932840399997076,0.71142578125,0.93701171875,0.71142578125
350,contradiction,contradiction,0.99951171875,0.521230159938036,31.17782770001213,0.99658203125,0.99365234375,0.99658203125
351,neutral,neutral,0.99755859375,0.5349311893802391,34.88723210000899,0.59912109375,0.55126953125,0.59912109375
352,neutral,entailment,0.5166015625,0.8072103647912694,39.94358699998702,0.4228515625,0.7626953125,0.4228515625
353,contradiction,contradiction,0.99853515625,0.4638051833951945,27.131091200019,0.00146484375,0.9970703125,0.00146484375
354,contradiction,contradiction,0.9990234375,0.9544646590370498,23.45483349999995,0.0,0.9990234375,0.0
355,entailment,neutral,0.9345703125,0.7354586387912787,31.112118900025962,0.82470703125,0.96826171875,0.82470703125
356,entailment,entailment,0.9912109375,0.7246741037186295,36.074926300003426,0.00439453125,0.744140625,0.00439453125
357,entailment,entailment,0.97314453125,0.727642378301735,32.29964550002478,0.1943359375,0.4521484375,0.1943359375
358,neutral,neutral,0.8408203125,0.7180984573677829,31.11155550001422,0.14453125,0.179931640625,0.14453125
359,entailment,entailment,0.7861328125,0.5112266021156169,31.11030010000104,0.26904296875,0.970703125,0.26904296875
360,entailment,entailment,0.98388671875,0.7634117298708468,37.43155909999041,0.2626953125,0.873046875,0.2626953125
361,contradiction,contradiction,0.99853515625,0.7116922699919062,25.99946569997701,0.0087890625,0.00894927978515625,0.0087890625
362,contradiction,contradiction,0.9638671875,0.6188734425179426,29.55529970000498,0.197265625,0.376953125,0.197265625
363,entailment,entailment,0.9873046875,0.7673933984579941,24.581953100016108,0.04443359375,0.84375,0.04443359375
364,neutral,neutral,0.9970703125,0.6189529867502073,35.960401399992406,0.4501953125,0.0174713134765625,0.4501953125
365,neutral,neutral,0.9951171875,0.8023771880241726,38.657267900009174,0.46240234375,0.8671875,0.46240234375
366,entailment,entailment,0.9765625,0.7975084651277676,31.071962999994867,0.310546875,0.95947265625,0.310546875
367,contradiction,contradiction,0.65673828125,0.7806861200554562,31.004067899979418,-0.28466796875,0.01139068603515625,-0.28466796875
368,contradiction,contradiction,0.99951171875,0.3129053153841498,34.72029379999731,0.0009765625,0.99462890625,0.0009765625
369,neutral,neutral,0.8505859375,0.6063634958507366,37.098969900020165,0.82177734375,0.5849609375,0.82177734375
370,entailment,entailment,0.9892578125,0.6611700347807911,31.27256730000954,0.1787109375,0.6513671875,0.1787109375
371,entailment,entailment,0.97216796875,0.8075229174167219,21.128777500009164,0.03466796875,0.93603515625,0.03466796875
372,entailment,entailment,0.98876953125,0.8231789534331939,36.08637980002095,0.11083984375,0.966796875,0.11083984375
373,neutral,entailment,0.6123046875,0.7956997784159754,29.580920699983835,0.47216796875,0.67822265625,0.47216796875
374,entailment,neutral,0.97607421875,0.881326890932619,22.175579900009325,-0.01904296875,0.05828857421875,-0.01904296875
375,neutral,neutral,0.99755859375,0.49964525030538043,53.25757180000073,0.00146484375,0.5439453125,0.00146484375
376,entailment,entailment,0.9921875,0.6001113533031852,32.33778679999523,0.00830078125,0.9443359375,0.00830078125
377,contradiction,contradiction,0.87353515625,0.8514329206064029,39.92297489999328,0.09033203125,0.8564453125,0.09033203125
378,entailment,entailment,0.9443359375,0.7944070578600553,23.473629999993136,0.412109375,0.966796875,0.412109375
379,contradiction,contradiction,0.99658203125,0.7229359095583963,28.601908100012224,0.8359375,0.97509765625,0.8359375
380,neutral,neutral,0.5732421875,0.6626481002776127,46.25339729999541,0.43701171875,0.460693359375,0.43701171875
381,entailment,entailment,0.9931640625,0.7061669125304701,26.019878599996446,0.05810546875,0.94775390625,0.05810546875
382,contradiction,contradiction,0.9931640625,0.7872557065800121,36.097115599986864,0.033203125,0.0260162353515625,0.033203125
383,contradiction,contradiction,0.88525390625,0.7796897759966995,27.04995250000502,0.80029296875,0.96826171875,0.80029296875
384,entailment,entailment,0.9912109375,0.693190913708081,33.649960499984445,0.0439453125,0.97265625,0.0439453125
385,entailment,entailment,0.99169921875,0.6800590784569767,40.831759699998656,0.8935546875,0.92333984375,0.8935546875
386,contradiction,contradiction,0.962890625,0.4267240571457771,32.31370020000031,0.75830078125,0.0242767333984375,0.75830078125
387,neutral,neutral,0.99755859375,0.8284462394280578,28.558763299981365,0.02197265625,0.044647216796875,0.02197265625
388,contradiction,contradiction,0.994140625,0.5647270211521256,31.116654800018296,0.015625,0.9384765625,0.015625
389,contradiction,contradiction,0.98291015625,0.6490692089818431,39.89127930000541,0.78125,0.59521484375,0.78125
390,contradiction,neutral,0.99755859375,0.6447183860852939,32.4254920000094,0.041015625,0.9677734375,0.041015625
391,contradiction,contradiction,0.80908203125,0.5937663848460482,37.29885110000032,0.17578125,0.57177734375,0.17578125
392,entailment,entailment,0.9931640625,0.6183093683645289,46.09685389997321,0.02099609375,0.873046875,0.02099609375
393,contradiction,contradiction,0.90087890625,0.6075211927102042,43.64049679998425,0.6103515625,0.41015625,0.6103515625
394,entailment,entailment,0.86572265625,0.7431868202516809,24.59561729998677,0.4560546875,0.966796875,0.4560546875
395,entailment,entailment,0.982421875,0.7437703488285963,39.78445289999945,0.2294921875,0.9130859375,0.2294921875
396,entailment,entailment,0.90869140625,0.8789460961168055,29.564749600016512,0.3095703125,0.90185546875,0.3095703125
397,entailment,entailment,0.99267578125,0.7991305444033604,19.681423100002576,0.35546875,0.982421875,0.35546875
398,neutral,neutral,0.99755859375,0.5306031407355082,56.76788639998995,0.25341796875,0.92724609375,0.25341796875
399,neutral,neutral,0.99755859375,0.6045715687902432,40.82287480001105,0.0048828125,0.5341796875,0.0048828125
400,contradiction,contradiction,0.888671875,0.33380844232879525,27.197080400015693,-0.060546875,0.76123046875,-0.060546875
401,entailment,entailment,0.99169921875,0.7358124871568484,40.009537600009935,0.0810546875,0.953125,0.0810546875
402,neutral,neutral,0.99755859375,0.8443504661640471,29.495561799994903,0.00341796875,0.0882568359375,0.00341796875
403,neutral,neutral,0.99755859375,0.7772615864707926,24.59424490001402,0.16259765625,0.61962890625,0.16259765625
404,contradiction,neutral,0.787109375,0.8524780690619251,40.791561799997,0.439697265625,0.146240234375,0.439697265625
405,contradiction,contradiction,0.97900390625,0.3977004798821435,40.844205699977465,0.93798828125,0.343017578125,0.93798828125
406,neutral,entailment,0.7470703125,0.5128375258033484,38.649712799990084,-0.14404296875,0.12176513671875,-0.14404296875
407,entailment,entailment,0.98681640625,0.713002181072216,27.067526600003475,0.1025390625,0.9736328125,0.1025390625
408,contradiction,contradiction,0.98388671875,0.5465650588971374,66.78099729999667,0.85205078125,0.951171875,0.85205078125
409,entailment,entailment,0.93212890625,0.9572740850220668,18.210906899999827,0.1982421875,0.921875,0.1982421875
410,contradiction,neutral,0.50439453125,0.58927296269607,32.405020600010175,0.31396484375,0.00928497314453125,0.31396484375
411,entailment,entailment,0.96875,0.7894405536817758,51.6159869999974,0.32568359375,0.89404296875,0.32568359375
412,entailment,entailment,0.99072265625,0.8209507534045669,24.593775400018785,0.02294921875,0.85986328125,0.02294921875
413,neutral,neutral,0.99755859375,0.6512628483603065,40.83827009997913,0.00244140625,0.93798828125,0.00244140625
414,entailment,entailment,0.99267578125,0.7980352473525919,33.55389170002309,0.12939453125,0.92822265625,0.12939453125
415,entailment,entailment,0.9931640625,0.6292216176557154,39.866478599986294,0.0029296875,0.80078125,0.0029296875
416,contradiction,contradiction,0.98583984375,0.749978435302439,31.062820499995723,0.91259765625,0.97216796875,0.91259765625
417,neutral,neutral,0.99169921875,0.917325576142779,33.540566999989096,0.6103515625,0.61083984375,0.6103515625
418,contradiction,contradiction,0.99951171875,0.6253629714578687,28.585549699986586,0.98193359375,0.9970703125,0.98193359375
419,neutral,neutral,0.99755859375,0.773190871752931,39.87277599997469,0.00341796875,0.498779296875,0.00341796875
420,neutral,neutral,0.9375,0.8589927008335041,21.091251500009093,0.23681640625,0.71630859375,0.23681640625
421,neutral,neutral,0.99755859375,0.8391232857930399,37.43478869998944,0.9833984375,0.78076171875,0.9833984375
422,entailment,entailment,0.82275390625,0.6119999545806867,29.598125799995614,0.78271484375,0.78515625,0.78271484375
423,contradiction,neutral,0.99609375,0.8186461783281597,40.92182160000084,0.29833984375,0.89599609375,0.29833984375
424,contradiction,contradiction,0.99853515625,0.6782107382666221,39.932323099987116,0.443359375,0.005611419677734375,0.443359375
425,contradiction,contradiction,0.99853515625,0.5633939814032773,39.94780290001654,0.65380859375,0.9462890625,0.65380859375
426,entailment,entailment,0.99169921875,0.7699132008467207,22.144561399996746,0.0078125,0.826171875,0.0078125
427,neutral,neutral,0.95654296875,0.6261503260536694,31.092189599992707,0.69873046875,0.734375,0.69873046875
428,neutral,neutral,0.98486328125,0.7245255063346383,36.06737279999652,0.24462890625,0.63623046875,0.24462890625
429,contradiction,contradiction,0.998046875,0.6062982258325216,38.763028600020334,0.72802734375,0.986328125,0.72802734375
430,neutral,neutral,0.990234375,0.7562026235117734,27.26647669999511,0.103515625,0.31298828125,0.103515625
431,contradiction,neutral,0.9892578125,0.7891229569459849,29.658327900018776,0.0361328125,0.078125,0.0361328125
432,neutral,neutral,0.99462890625,0.9337852228830261,43.68313039999339,0.97705078125,0.95263671875,0.97705078125
433,neutral,neutral,0.99755859375,0.7620495605323563,30.99049510000623,0.74365234375,0.7685546875,0.74365234375
434,neutral,entailment,0.66015625,0.4276153526046327,39.86111900000833,-0.2421875,0.304931640625,-0.2421875
435,contradiction,contradiction,0.99560546875,0.5940092513210657,26.00396920001367,0.91845703125,0.990234375,0.91845703125
436,entailment,entailment,0.98974609375,0.9422002041630667,43.68049850000534,0.017578125,0.86767578125,0.017578125
437,contradiction,contradiction,0.99951171875,0.7787453830855853,32.191973500011954,0.00048828125,0.032867431640625,0.00048828125
438,contradiction,contradiction,0.9990234375,0.24307156276470898,28.57606570000644,0.83203125,0.97265625,0.83203125
439,contradiction,contradiction,0.986328125,0.7280759298136267,48.619857000012416,0.0693359375,0.3310546875,0.0693359375
440,contradiction,contradiction,0.71630859375,0.7555295782166035,37.377433799993014,0.7041015625,0.96630859375,0.7041015625
441,neutral,neutral,0.962890625,0.8071749561242849,53.33399129999452,0.1435546875,0.5439453125,0.1435546875
442,entailment,entailment,0.72802734375,0.5105160206654691,33.53584709999268,0.0830078125,0.0838623046875,0.0830078125
443,neutral,neutral,0.99755859375,0.7533101406733043,40.83832629999961,0.0634765625,0.60888671875,0.0634765625
444,neutral,neutral,0.98779296875,0.7868955143270253,53.070405400008895,0.0029296875,0.364990234375,0.0029296875
445,entailment,entailment,0.97119140625,0.5783042117668677,24.575323700002627,0.03369140625,0.96630859375,0.03369140625
446,neutral,neutral,0.6015625,0.8196377650408981,33.55495369998971,0.0908203125,0.1534423828125,0.0908203125
447,contradiction,contradiction,0.99853515625,0.5866139861808758,27.089850400021533,0.0517578125,0.9990234375,0.0517578125
448,neutral,neutral,0.958984375,0.7603940280035786,40.85372099999222,0.78857421875,0.88134765625,0.78857421875
449,neutral,neutral,0.97607421875,0.7829988262659943,38.69401830001152,0.03466796875,0.0882568359375,0.03466796875
450,neutral,neutral,0.9228515625,0.6397375590391807,34.89702070000931,0.07421875,0.38525390625,0.07421875
451,contradiction,contradiction,0.736328125,0.6680227686934248,28.746931000001496,0.67626953125,0.81201171875,0.67626953125
452,neutral,neutral,0.94873046875,0.759403276003446,27.099773399997503,0.19775390625,0.51123046875,0.19775390625
453,neutral,neutral,0.96484375,0.7256778160005279,34.70665310000186,-0.0126953125,0.294189453125,-0.0126953125
454,neutral,neutral,0.99560546875,0.641663080408748,28.572276399994735,0.00341796875,0.1009521484375,0.00341796875
455,entailment,entailment,0.9423828125,0.8603330711545243,32.25439789998927,0.56884765625,0.81884765625,0.56884765625
456,entailment,entailment,0.9921875,0.6529212483193074,36.016429899988,0.0625,0.9365234375,0.0625
457,neutral,entailment,0.478759765625,0.9806252204880369,23.424275299999863,-0.494873046875,0.1729736328125,-0.494873046875
458,entailment,neutral,0.78125,0.6824904347415961,28.57142219998059,-0.0498046875,0.2149658203125,-0.0498046875
459,neutral,neutral,0.828125,0.8309570707645366,36.00377480001771,0.49755859375,0.3076171875,0.49755859375
460,contradiction,contradiction,0.6953125,0.9348328519015463,24.69831810001051,-0.27099609375,0.05780029296875,-0.27099609375
461,contradiction,contradiction,0.99951171875,0.45510525913208055,31.27452990002348,0.00048828125,0.982421875,0.00048828125
462,entailment,entailment,0.9638671875,0.8196684871943805,28.575972199992975,0.0244140625,0.9130859375,0.0244140625
463,neutral,contradiction,0.9794921875,0.8235213046216344,28.616764899983536,-0.0078125,0.0267791748046875,-0.0078125
464,neutral,neutral,0.98486328125,0.6848515952814406,48.692628299992066,0.02197265625,0.65625,0.02197265625
465,entailment,entailment,0.99267578125,0.8126260000927993,24.67617560000508,0.0693359375,0.8173828125,0.0693359375
466,entailment,entailment,0.9931640625,0.7003175007317098,65.78190289999475,0.00244140625,0.386474609375,0.00244140625
467,contradiction,contradiction,0.9912109375,0.7020135484619126,39.84778589999769,0.0048828125,0.004802703857421875,0.0048828125
468,contradiction,contradiction,0.9990234375,0.5535859477744646,37.25669729997753,0.060546875,0.68115234375,0.060546875
469,entailment,entailment,0.97119140625,0.7529621290924615,40.88362700000289,0.548828125,0.568359375,0.548828125
470,neutral,neutral,0.9716796875,0.916807938280697,47.689572700008284,0.67822265625,0.86962890625,0.67822265625
471,contradiction,contradiction,0.99560546875,0.629838087349269,27.29657460001181,0.02587890625,0.95361328125,0.02587890625
472,contradiction,neutral,0.9306640625,0.5641270481923899,28.578282599977683,0.921875,0.0279083251953125,0.921875
473,contradiction,contradiction,0.65869140625,0.6663104813539945,23.483084200008307,-0.03857421875,0.36962890625,-0.03857421875
474,neutral,neutral,0.939453125,0.9212283987464909,29.578194900008384,0.8388671875,0.962890625,0.8388671875
475,contradiction,contradiction,0.99560546875,0.5058612312122255,38.792161600023974,0.0556640625,0.9267578125,0.0556640625
476,contradiction,contradiction,0.99951171875,0.6754725071469658,33.57947080000304,0.00146484375,0.0062408447265625,0.00146484375
477,neutral,neutral,0.96826171875,0.5093624961952434,39.957554000022355,0.2275390625,0.8037109375,0.2275390625
478,neutral,entailment,0.7568359375,0.5541144029821405,40.88211260002572,0.409912109375,0.37939453125,0.409912109375
479,neutral,neutral,0.6181640625,0.9535126439823762,34.77776939998148,0.0,0.0,0.0
480,contradiction,contradiction,0.93310546875,0.5884218220382241,31.176147199992556,0.73095703125,0.7607421875,0.73095703125
481,contradiction,contradiction,0.99267578125,0.63189806707679,36.22725310001988,0.333984375,0.92333984375,0.333984375
482,neutral,neutral,0.9970703125,0.9136899579931588,55.75857370000449,0.98876953125,0.286865234375,0.98876953125
483,contradiction,neutral,0.76806640625,0.5584587624499211,31.110921399988,-0.2294921875,0.82275390625,-0.2294921875
484,contradiction,contradiction,0.99951171875,0.4544438559268412,33.60447479999857,0.0,0.77978515625,0.0
485,contradiction,neutral,0.9853515625,0.9469572204256378,22.16161499998998,0.068359375,0.03839111328125,0.068359375
486,contradiction,contradiction,0.9892578125,0.44854955284713216,32.323126400006004,0.0146484375,0.9931640625,0.0146484375
487,contradiction,neutral,0.86376953125,0.6235203594702083,33.5895337999973,0.7880859375,0.9296875,0.7880859375
488,entailment,entailment,0.95068359375,0.6948184216648627,48.786275099992054,0.228515625,0.7880859375,0.228515625
489,contradiction,contradiction,0.9970703125,0.3368809676435599,31.094402899994748,0.00146484375,0.95751953125,0.00146484375
490,entailment,entailment,0.97216796875,0.6758020069762134,23.57282739999937,0.03857421875,0.81298828125,0.03857421875
491,contradiction,contradiction,0.99951171875,0.6331574098504522,41.09746989997802,0.15771484375,0.88427734375,0.15771484375
492,entailment,entailment,0.96435546875,0.739756189197595,62.15267770001083,0.16015625,0.802734375,0.16015625
493,neutral,neutral,0.99755859375,0.5429314036885996,48.68047600000864,0.1689453125,0.98828125,0.1689453125
494,contradiction,contradiction,0.9990234375,0.5573795942489729,48.67691219999688,0.0,0.865234375,0.0
495,neutral,neutral,0.94677734375,0.8454751634206348,47.552195900003426,-0.0478515625,0.150634765625,-0.0478515625
496,entailment,entailment,0.9638671875,0.8265940103553173,29.5952324999962,0.5224609375,0.9765625,0.5224609375
497,entailment,entailment,0.9443359375,0.7532639833872599,24.66176370001631,0.15234375,0.763671875,0.15234375
498,entailment,entailment,0.95849609375,0.6669000937027247,22.073252600006526,0.0615234375,0.908203125,0.0615234375
499,neutral,neutral,0.99755859375,0.9545976544850013,56.999239199998556,0.6318359375,0.95361328125,0.6318359375
500,entailment,entailment,0.98583984375,0.6958841250883305,33.72875969999586,0.0634765625,0.89404296875,0.0634765625
501,neutral,neutral,0.9208984375,0.8045498127809401,39.96703460000572,0.37939453125,0.9716796875,0.37939453125
502,neutral,neutral,0.99755859375,0.6628556587163776,33.54978289999417,0.05712890625,0.99365234375,0.05712890625
503,neutral,contradiction,0.50390625,0.7119859119395837,31.05023669998627,0.196533203125,0.1015625,0.196533203125
504,neutral,entailment,0.97607421875,0.7047819279308103,29.552510600013193,0.63671875,0.9423828125,0.63671875
505,contradiction,entailment,0.98291015625,0.6731823381198175,53.06856159999734,0.10009765625,0.91455078125,0.10009765625
506,neutral,entailment,0.8662109375,0.8193830596015674,28.573852000001352,0.06005859375,0.78076171875,0.06005859375
507,entailment,entailment,0.9931640625,0.7492235744244253,34.71496350000962,0.03515625,0.342529296875,0.03515625
